,Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
2575,35985,1964705949,11/9/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,3950,172
2576,36207,1513827728,11/9/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,9295,516
2577,36446,1216792978,11/10/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,7795,410
2578,36529,1700341048,11/10/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,0,0
2579,36532,1919298460,11/10/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,1897,136
2580,36614,2295928316,11/10/2013,Books,Male,Mobile,stationaries,Guest,one-day deliver,20,995,50
2581,37016,2273833666,11/10/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,2500,167
2582,37544,1454486675,11/11/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,249,19
2583,37605,1362845005,11/11/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,20895,1229
2584,37758,1781867217,11/11/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,1500,75
2585,39239,1877327147,11/13/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,1128,56
2586,39436,2172940281,11/13/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,4843,231
2587,39848,1641380550,11/14/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,0,0
2588,39904,1305884254,11/14/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,2000,87
2589,39973,1398511035,11/14/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,0,0
2590,40164,1363545355,11/14/2013,Books,Male,Mobile,stationaries,Member,Normal Delivery,17,0,0
2591,40177,1704791130,11/14/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,587,42
2592,40481,2101430033,11/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,629,37
2593,40559,1630595514,11/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,5000,294
2594,40567,1624638502,11/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,500,38
2595,40963,2036350133,11/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,6700,353
2596,41372,1988968471,11/16/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,1999,133
2597,41662,1503347769,11/16/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,4855,270
2598,41835,2057365872,11/17/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,2298,135
2599,42038,1548490582,11/17/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,4907,377
2600,42077,1602360263,11/17/2013,Books,Male,Mobile,stationaries,Member,Normal Delivery,17,2239,132
2601,42394,2299847576,11/17/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,499,42
2602,43416,2025893165,11/19/2013,Books,Male,Mobile,stationaries,Member,Normal Delivery,17,11418,672
2603,43419,1723543604,11/19/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,5000,294
2604,43579,1594297801,11/19/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,515,22
2605,43963,2137612804,11/19/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,1000,71
2606,44459,1275656539,11/20/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,2154,94
2607,44750,2062584933,11/20/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,2590,130
2608,45031,1168061496,11/21/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,4348,256
2609,45966,1262237615,11/22/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,500,26
2610,46516,2187490240,11/23/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,1270,91
2611,46751,2120994627,11/23/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,1000,56
2612,47255,1610074676,11/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,10500,875
2613,47347,2112619118,11/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,4999,250
2614,47453,2172190739,11/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,3066,139
2615,47517,2047523593,11/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,13599,800
2616,47728,2116027399,11/25/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,2999,200
2617,48202,1955310282,11/25/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,2384,170
2618,48238,1821772430,11/25/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,23175,1448
2619,49475,1678339553,11/27/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,475,32
2620,50082,1221352766,11/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,2000,105
2621,50538,1202793232,11/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1890,99
2622,50547,1508839365,11/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,2500,132
2623,50809,1823205977,11/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,495,24
2624,50875,1858900349,11/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,2200,129
2625,51034,2073609478,11/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,10994,478
2626,51450,1187516311,11/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,1000,43
2627,51928,2182818365,11/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,0,0
2628,52039,1806025221,11/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,0,0
2629,52812,1261470416,11/30/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,10950,684
2630,52944,2088994178,11/30/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,3442,215
2631,53099,1927478051,11/30/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,1499,83
2632,54471,1875833095,12/2/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,4599,209
2633,55435,1494063096,12/2/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,1048,75
2634,55591,1328850219,12/2/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,625,39
2635,55613,1698674215,12/2/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,299,18
2636,56066,1547257305,12/3/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,2798,175
2637,56599,1991087235,12/4/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,0,0
2638,56706,1414259685,12/4/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,1130,54
2639,58771,1281630333,12/6/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,1850,154
2640,59201,2172810226,12/6/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,3500,250
2641,59537,1361863521,12/7/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,505,30
2642,59852,2264557182,12/7/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,878,63
2643,60082,1528693370,12/8/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,2102,91
2644,60151,1670291446,12/8/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,6585,347
2645,60326,2286905845,12/8/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,1140,50
2646,60422,1582120431,12/8/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1000,53
2647,60782,2083394255,12/8/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,2000,91
2648,60806,1691170905,12/8/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1089,57
2649,61376,1471670280,12/9/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,2643,176
2650,61518,1672762258,12/9/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,4999,250
2651,61618,1738981038,12/9/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,1298,76
2652,61624,1296383361,12/9/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,715,42
2653,61714,1902137905,12/9/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,0,0
2654,62572,2042397047,12/10/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,3590,224
2655,65205,1353511681,12/12/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,5000,227
2656,65309,1647094119,12/12/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,1339,61
2657,65774,2245821225,12/12/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,400,27
2658,66741,1496062986,12/13/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,8395,525
2659,66773,1893601936,12/13/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,999,71
2660,67737,2042549575,12/14/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,6610,413
2661,67800,1604360565,12/14/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,7115,419
2662,69259,1848854072,12/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,1424,119
2663,69512,1922771963,12/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,1000,43
2664,69582,1605753203,12/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,9260,772
2665,69848,2013639080,12/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,2100,162
2666,69893,2077676832,12/15/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,20,4500,225
2667,70204,1964342819,12/16/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,2174,136
2668,70465,1286772979,12/16/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,5499,323
2669,71399,1337047752,12/16/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,584,32
2670,71466,1681836803,12/16/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,427,22
2671,71839,1539985554,12/17/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,15,5100,340
2672,72570,1341162506,12/17/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,0,0
2673,72841,1230500872,12/17/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,18,1749,97
2674,73611,1325820549,12/18/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,1975,90
2675,73659,1398172475,12/18/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,5000,227
2676,73745,1432751226,12/18/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,4999,238
2677,73840,1193977809,12/18/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,2064,109
2678,74021,2231358450,12/19/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,4098,216
2679,76649,2031632129,12/22/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,16300,1019
2680,77154,1953800731,12/22/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,299,16
2681,77458,1380958477,12/23/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,14999,682
2682,77498,1826203705,12/23/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,0,0
2683,78278,1657222789,12/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,834,38
2684,78393,1627105444,12/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,829,38
2685,78458,1605095728,12/24/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,8200,513
2686,78635,1892276765,12/25/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,2500,147
2687,78701,1514350583,12/25/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,14,0,0
2688,79922,2139539909,12/26/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,12,1450,121
2689,80127,2155327504,12/27/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,1898,146
2690,80268,1238129905,12/27/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,2500,132
2691,80475,1354120471,12/27/2013,Books,Male,Mobile,stationaries,Guest,one-day deliver,14,5000,357
2692,80790,2065248707,12/27/2013,Books,Male,Mobile,stationaries,Member,Normal Delivery,14,254,18
2693,80861,2267173343,12/27/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,7310,332
2694,80949,1504754085,12/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,23,505,22
2695,81644,1172147504,12/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,22,10402,473
2696,81682,1701478112,12/28/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,1000,48
2697,81996,1892466387,12/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,4873,256
2698,82327,1425819982,12/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,16,0,0
2699,82402,1800480073,12/29/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,19,3698,195
2700,83091,1771443925,12/30/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,13,4625,356
2701,83601,1411665652,12/31/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,17,0,0
2702,84043,1177040611,12/31/2013,Books,Male,Mobile,stationaries,Member,one-day deliver,21,1130,54
2703,84221,2060179750,1/1/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,17,20170,1186
2704,84482,1241135334,1/1/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,18,13000,722
2705,85239,2041086504,1/2/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,17,4803,283
2706,85843,1553731849,1/2/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,22,1499,68
2707,86863,1918012142,1/4/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,16,673,42
2708,87448,1302235974,1/5/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,15,7500,500
2709,87827,1481759033,1/5/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,18,554,31
2710,88267,1534495433,1/6/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,21,299,14
2711,88348,2010513381,1/6/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1790,94
2712,88882,2005010776,1/7/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1926,101
2713,89341,2090111676,1/8/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,19,1710,90
2714,89717,1430150206,1/8/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,22,500,23
2715,90397,1915454486,1/9/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,18,3198,178
2716,90451,1711241280,1/9/2014,Books,Male,Mobile,stationaries,Member,Normal Delivery,16,875,55
2717,91055,1604471538,1/10/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,17,2290,135
2718,91341,1332808597,1/10/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,23,1449,63
2719,91669,1208901690,1/11/2014,Books,Male,Mobile,stationaries,Member,Normal Delivery,23,1981,86
2720,91694,1646362194,1/11/2014,Books,Male,Mobile,stationaries,New,one-day deliver,16,1350,84
2721,91769,1385055767,1/11/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,12,5000,417
2722,91894,1950258369,1/11/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,21,5700,271
2723,92043,1721778484,1/11/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,12,400,33
2724,92068,1466664922,1/11/2014,Books,Male,Mobile,stationaries,Member,one-day deliver,17,999,59
2725,92544,2082722151,1/12/2014,Books,Male,Mobile,stationaries,Guest,one-day deliver,21,589,28
2726,93002,1188696644,1/13/1914,Books,Male,Mobile,stationaries,Member,one-day deliver,13,488,38
2727,25594,2202766930,10/24/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,20,700,35
2728,26630,2164703593,10/26/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,22,0,0
2729,27720,1181373863,10/28/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,18,973,54
2730,29048,1505984535,10/29/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,16,2000,125
2731,30735,2162084799,11/1/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,18,1949,108
2732,31329,2140634237,11/1/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,18,554,31
2733,31737,2288360865,11/2/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,23,1499,65
2734,33328,1627114436,11/5/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,15,13022,868
2735,33649,2094224824,11/6/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,22,5043,229
2736,34894,2021905368,11/7/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,16,2990,187
2737,36436,1255059833,11/10/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,13,4051,312
2738,37311,2158013270,11/11/2013,Shoes,Female,Mobile,wearables,Member,Normal Delivery,17,505,30
2739,38222,1500473247,11/12/2013,Shoes,Female,Mobile,wearables,Member,Normal Delivery,14,2700,193
2740,38280,1812229865,11/12/2013,Shoes,Female,Mobile,wearables,Member,Normal Delivery,20,99,5
2741,38312,1901517589,11/12/2013,Shoes,Female,Mobile,wearables,Member,Normal Delivery,17,0,0
2742,40181,1202613405,11/14/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,22,0,0
2743,40740,1279736224,11/15/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,14,500,36
2744,41625,1919612966,11/16/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,17,1000,59
2745,41821,2116411595,11/16/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,20,499,25
2746,41935,1939701024,11/17/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,17,3599,212
2747,42131,1395786229,11/17/2013,Shoes,Female,Mobile,wearables,Member,Normal Delivery,13,1225,94
2748,42400,1458910803,11/17/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,12,250,21
2749,45028,1862089372,11/21/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,19,8483,446
2750,45995,2153337068,11/22/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,17,449,26
2751,47518,1500784782,11/24/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,13,2999,231
2752,48888,2029853566,11/26/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,15,2600,173
2753,49371,1900712521,11/27/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,12,7734,645
2754,49605,1454123843,11/27/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,14,0,0
2755,50756,2302547621,11/28/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,23,3865,168
2756,51098,2242063203,11/29/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,16,18150,1134
2757,51492,1384887847,11/29/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,12,7780,648
2758,51756,2218493781,11/29/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,21,3999,190
2759,53843,1978081848,12/1/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,15,495,33
2760,54614,1682223213,12/2/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,16,11295,706
2761,54828,1735424476,12/2/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,19,7016,369
2762,55162,1566965701,12/2/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,16,847,53
2763,55748,1574218067,12/3/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,14,1225,88
2764,56076,2232327518,12/3/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,17,6595,388
2765,57041,1423261511,12/4/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,17,2497,147
2766,57907,1671772681,12/5/2013,Shoes,Female,Mobile,wearables,Member,Normal Delivery,15,314,21
2767,58539,1531103492,12/6/2013,Shoes,Female,Mobile,wearables,Member,one-day deliver,22,1000,45
